helpfulVotes,id,reviewDate,publishedPlatform,rating,text,title,travelDate,tripType,username,userLocation,state,country,computed_sentiment
1,490815524,2017-06-05,OTHER,4,"Great place to visit but allow a full day at least. Many things to see and do and queues can  get long for the many rides available. Great live action show in the arena based on the movie Water World.
We visited on a Monday hoping for a smaller crowd but with so many overseas visitors it made little difference.
After a long day there I recommend getting the shuttle train to Harbour Front where Vivo City is. Big shopping mall and great food in the Food Republic top floor or food court in the basement.",A must experience.,2017-05-01,NONE,Michael W,"Cairns, Australia",Cairns,Australia,1
0,490814827,2017-06-05,MOBILE,5,"Нам парк очень понравился. 2 стоящих аттракциона - трансформеры, мумия. Я бы прокатилась на них раз по 5. Может ради этого и стоит брать экспресс за 50 sgd. Перед закрытие очередь была на 40 мин., и это показалось очень долго, а утром 2 часа , а люди стоят! Очень много индусов, причём престарелых (на кой черт их туда тянут!). Одного дня хватило только на аттракционы с обычным экспресс пассом. На некоторые он не распространялся, и приходилось стоять 40-45 мин. На шоу не успели вообще (а жаль).",Очень понравился,2017-06-01,FAMILY,Novakova77,"Moscow, Russia",Moscow,Russia,1
0,490762087,2017-06-05,OTHER,5,The place of fun for young and young at heart. You will reminisce old days due to the old characters you will see inside. Nice place and near to other attraction.,Universal Studios Singapore,2017-05-01,SOLO,djc8888,"Singapore, Singapore",Singapore,Singapore,1
0,490674065,2017-06-05,MOBILE,4,Awesome place can easily spend 5 hrs there .. its a lot of fun especially with family ..the carnival was awesome ... the rides were awesome... the best was the photo studio,Universal studio,2017-05-01,FAMILY,Shloke T,"Kolkata (Calcutta), India",Kolkata (Calcutta),India,1
1,490663467,2017-06-05,OTHER,5,"Fantasric location for escape, destress and hang out with friends. I went in the morning and the Q wasn't take too long and I was able to finish all the transformers stuffs within one hour. Overall, just relax and make yourself like a kid in this theme park!",I had a fantastic day here!!!,2016-11-01,FRIENDS,shinyee_foong86,"Penang, Malaysia",Penang,Malaysia,1
0,490600351,2017-06-05,MOBILE,5,"You can't complete your singapore madness if you will not take a day or take a moment to visit this awesome place a universal studio is a must visit on top of your list. take the whole day with your family,partner or with yourself its worth all your energy and money!",Nothing but the best!,2017-05-01,FRIENDS,MyraLiza,"Luzon, Philippines",Luzon,Philippines,1
2,490586538,2017-06-05,OTHER,5,"Pros:
- Excellent rides, transformers, mummy returns, cyclone vs humans, madagascar boat ride, studio experience, lots of amenities near by and small enough to concur the whole park in one day!

Cons:
-Can get very hot in long cues, prices are high as expected, food options are terrible so don't expect fine dining.

Tips: Book via the tourist office as you can get vouchers such as 5 dollars off etc. You can also haggle for more vouchers when purchasing more than one ticket. 

Leave early to skip the queues, avoid weekends, When ride wait times are more than 60 minutes go somewhere else, around 4pm queues are less than 20 minutes. When the park closes the queue for the trains are gigantic, take the bus from the lower basement level which has no queues and gets you to the mainland faster and for free!",***I felt like a kid again B-D***,2017-04-01,COUPLES,NomadShaf,"London, United Kingdom",London,United Kingdom,1
0,490516853,2017-06-04,MOBILE,3,"I visited Universal in Halloween. The ticket is expensive and we must wait for 20-30 minutes to play a game. The games are interesting, foods are very delicous. I don't like the jelly in the syringe. Games are great but they don't make me feeling afraid:(",Expensive and crowd,2017-06-01,BUSINESS,Vui Vẻ J,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,-1
0,490480090,2017-06-04,MOBILE,4,Tempat wisata yang menakjubkan terutama untuk transformer... Keren banget.. Cocok buat dewasa dan anak anak...next time pengen ke sana lagi,Amazing place,2017-02-01,FAMILY,Haryadi C,,,,1
0,490465246,2017-06-04,OTHER,4,"I really don't like theme parks but my wife and kids love them. This really wasn't too bad we went early so got on the rides quite quickly but in the afternoon the place filld up and there was 30min - 45min wait to get onto things. There are lockers when you first go in which were useful to store our stuff rather than lug it around all day. The food was usual theme park stuff but wasn't too bad I don't think it was overpriced compared to anywhere else in Singapore you can go out of the park and come back in to go for lunch out the front where there are restaurants. The most annoying thing about this place is the que jumping which drove us crazy, the Indian way of queuing is to get one person to que at each ride then call your relatives down when your near the front, often this could be 10 more people !!! My wife even caught one guy trying to go through the exit to miss the que all together nearly bowling over my 5 year old in the process. In the end when we realised how blatant this was we simply refused to let them pass - it was really annoying that we had to do what the theme park staff should be doing. In the end it was a pretty good day out the theme park is well set up for hot sun & rain with most of it undercover. I probably wouldn't go back simply because of the annoying que jumping it really ruins your day.",Good day out,2017-06-01,FAMILY,relaxnnn,,,,0
0,490410854,2017-06-04,OTHER,5,Fantastic location to hang out with friends are in the adventurous mood. An iconic destination in Singapore.,Superb and Adventurous,2016-07-01,COUPLES,TNR,"Singapore, Singapore",Singapore,Singapore,1
0,490338952,2017-06-04,MOBILE,5,"Very fun playing on uss and it was not satisfied just one day. Can try a variety of rides games and the queue is not too long, maybe because we play on Tuesday, not on holidays. Plenty of food available, so no need to worry if one full restaurant you can look for it in the other corner. It is advisable to buy rain jackets outside the uss because there will be some rides games that can cause you to get wet :) You do not have to worry about raincoats are also available in uss but the price is a bit expensive compared to buying outside uss. You can take a map that is available in front of the entrance to make it easier for you to go to some places you want with an efficient time. Very fun playing on uss :)",Will not be enough one day,2017-05-01,FRIENDS,sherlytanjung,"Ubud, Indonesia",Ubud,Indonesia,0
0,490313199,2017-06-04,MOBILE,5,"One can spend an entire day and yet not have completed all activities! Great place for kids, friendly staff. Huge place! Amazed at the cleanliness at such tourist spots where crowd is immense.",Exhausting,2017-05-01,FAMILY,Vijaya V,,,,1
0,490299397,2017-06-04,OTHER,4,"This is the typical Universal Studios
Book only beforehand to get the best deal
Nice day out, plan your trip so you get to see all of the live performances which are great!
You can easily spend a full day here and on Sentosa Island on the Sentosa express!",Nice to see but expensive,2017-03-01,NONE,DAN J,"West Yorkshire, United Kingdom",West Yorkshire,United Kingdom,1
0,490268064,2017-06-04,MOBILE,5,Окунулись с дочерью в мир детства и восторга ! Отличное место для семейного время провождения !!! Парк на целый день . Берите билеты с пометкой экспресс не будете стоять в многочисленных китайских очередях . Все очень достойно,Мир детства!,2017-06-01,FAMILY,Инна А,"Irkutsk, Russia",Irkutsk,Russia,1
0,490253662,2017-06-03,OTHER,3,"We usually work out the school holidays to miss the busy periods but we didn't this time.  I have no doubt that it would have been a different experience if it wasn't the school holidays and less busy.

For the Transformers ride, they called out a 2 hour and 40 minute wait time.  I waited 25 minutes in the single rider line and didn't move, before walking away.

They were also very pushy to get you to buy their pictures when you queue to stand for a photo with a cast member or after exiting a ride.",Overcrowded,2017-05-01,FAMILY,Snooky79,"Melbourne, Australia",Melbourne,Australia,0
3,490242319,2017-06-03,OTHER,5,"—Travelling: I recommend taking the bus no: RWS8.It is found at places such as Harbour Front station/Vivo City

—RWS8 charges a dollar or 2. It drops you to a place (RWS) from which you can access places like Adventure Cove, the S.E.A Aquarium and Universal Studios.

—From there you can go to other places of Sentosa (such as the Sentosa Merlion and Luge ride) using bus 1 and 2.

—Lockers: At most rides there are lockers which can be accessed before the ride which are free for about 45 minutes. 

—Must Do: Transformers the Ultimate 3D Battle, Battle star Galactica Human and Cyclone, Revenge of the Mummy, Jurassic Park Rapids Adventure, Amber Rock climb (you will need a photo ID), Water World (Show), Enchanted Airways and the Rockafellas (Show). We didn’t do any character meet and greet. We didn’t do Accelerator, Canopy flyer and Puss in Boots’ Giant Journey which seemed pretty good (Worth a try).
Note: All the rides mentioned here are pretty fast especially revenge of the Mummy. 

—Other Rides: We didn’t do any other shows and rides except Lights, Camera, Action! Shrek 4D Adventure and Madagascar: A crate adventure which were fine.

—Restrooms and water: There are restrooms at regular intervals with water fountains.

—Express Pass: Most of the rides at Universal Studios have very long waiting lines. So if you love rides you may as well buy one. At first we were saying we should just buy one but at the end of the day we fared pretty well even though we had to wait for 30 to 45 minutes at some rides. So in the end it is up to you. But if you really love rides you should just buy it.

Eating: There are a few good places to eat. But we just took cheesy fries and onion rings from Mel’s Dinettes.

—Packaged foods are allowed but not homemade food. You will be told not to eat homemade food inside.

 —If you can take enough food to satisfy you till the eve you can have a wonderful dinner at any of the places around the main circle of RWS. It has many places like McDonalds, Starbucks, Gong Cha, Chilies, Hard Rock Café, etc.",A day of Fun,2017-05-01,FAMILY,Nihar,"Mumbai, India",Mumbai,India,1
